Spotify ID,Artist IDs,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
2BOqDYLOJBiMOXShCV1neZ,"6ydoSd3N2mwgwBHtF6K7eX","Dancing On My Own","Only Human (Deluxe)","Calum Scott",2018-03-09,260285,83,spotify:user:,2019-12-12T20:16:08Z,"pop",0.681,0.174,1,-8.745,1,0.0315,0.837,0.0000335,0.0983,0.231,112.672,4
6TqXcAFInzjp0bODyvrWEq,"6LuN9FCkKOj5PcnpouEgny,6nS5roXSAGhTGr34W6n7Et","Talk (feat. Disclosure)","Free Spirit","Khalid,Disclosure",2019-04-05,197573,73,spotify:user:,2019-12-12T20:16:08Z,"pop,pop r&b,edm,house,indietronica,uk dance",0.9,0.4,0,-8.575,1,0.127,0.0516,0,0.0599,0.346,135.984,4
4uzUuDjoufcBXYZ27CsLIF,"7n2wHs1TKAczGzO7Dd2rGr","Roses","Illuminate (Deluxe)","Shawn Mendes",2017-04-20,232200,59,spotify:user:,2019-12-12T20:16:08Z,"canadian pop,pop,viral pop",0.611,0.489,0,-6.771,1,0.0343,0.4,0,0.117,0.267,78.145,4
65fpYBrI8o2cfrwf2US4gq,"6U1dBXJhC8gXFjamvFTmHg,6sCbFbEjbYepqswM1vWjjs","Rewrite The Stars","The Greatest Showman (Original Motion Picture Soundtrack)","Zac Efron,Zendaya",2017-12-08,217440,76,spotify:user:,2019-12-12T20:16:08Z,"hollywood,movie tunes,post-teen pop,pop",0.684,0.619,10,-7.005,1,0.0386,0.0716,0,0.122,0.284,125.046,4
4fFfyouye6vrX9o9z4PVMu,"5JZ7CnR6gTvEMKX4g70Amv","Never Not","I met you when I was 18. (the playlist)","Lauv",2018-05-31,208000,1,spotify:user:,2019-12-12T20:16:08Z,"pop",0.47,0.221,5,-9.243,1,0.0371,0.693,0,0.104,0.264,133.714,4
1IQrWMzaUT0mwjP64lfQvR,"3gIRvgZssIb9aiirIg0nI3","ghosts","idle","Jeremy Zucker",2017-10-27,264866,47,spotify:user:,2019-12-12T20:16:08Z,"alt z,electropop,pop",0.572,0.355,6,-7.499,1,0.0448,0.685,0.000365,0.169,0.391,138.547,4
376Gg7Oxo5C5jUWDWpVXeI,"7n2wHs1TKAczGzO7Dd2rGr","Where Were You In The Morning?","Shawn Mendes","Shawn Mendes",2018-05-25,200600,59,spotify:user:,2019-12-12T20:16:08Z,"canadian pop,pop,viral pop",0.716,0.519,7,-7.472,1,0.0554,0.554,0,0.0993,0.466,87.963,4
4uTvPEr01pjTbZgl7jcKBD,"66CXWjxzNUsdJxJ2JdwvnR","NASA","thank u, next","Ariana Grande",2019-02-08,182000,66,spotify:user:,2019-12-12T20:16:08Z,"pop",0.747,0.458,6,-6.891,1,0.303,0.451,0,0.252,0.47,75.029,4
2IjyFRCRn8x1bEquOM3vxg,"1uNFoZAHBGtllmzznpCI3s","Purpose","Purpose (Deluxe)","Justin Bieber",2015-11-13,210160,68,spotify:user:,2019-12-12T20:16:08Z,"canadian pop,pop",0.481,0.285,0,-10.848,1,0.0424,0.9,0,0.123,0.316,130.029,4
4vlL7HTI5eVGBYOb1w7Goi,"5Y8eJDj37KhaEeqbVO7Ag1","Would You Mind","Would You Mind","PRETTYMUCH",2017-07-21,179689,51,spotify:user:,2019-12-12T20:16:08Z,"boy band,post-teen pop,teen pop",0.645,0.753,5,-4.929,0,0.122,0.00613,0,0.0685,0.498,115.792,4
3Mi8mCnvcBPdiPgmHYWEow,"7n2wHs1TKAczGzO7Dd2rGr","The Weight","Handwritten (Deluxe)","Shawn Mendes",2015-04-14,183466,51,spotify:user:,2019-12-12T20:16:08Z,"canadian pop,pop,viral pop",0.476,0.496,10,-6.948,1,0.0368,0.416,0,0.0945,0.333,111.355,4
5rMj5GEHELIWCoKIVoqhoB,"3gIRvgZssIb9aiirIg0nI3","Sinking","Motions","Jeremy Zucker",2017-05-26,214173,36,spotify:user:,2019-12-12T20:16:08Z,"alt z,electropop,pop",0.745,0.349,0,-8.636,1,0.0389,0.201,0,0.338,0.765,109.076,4
3u5bTqHMM1P34ZkbwzdckV,"5JZ7CnR6gTvEMKX4g70Amv","The Story Never Ends","I met you when I was 18. (the playlist)","Lauv",2018-05-31,229029,1,spotify:user:,2019-12-12T20:16:08Z,"pop",0.614,0.126,9,-9.403,1,0.0376,0.911,0,0.148,0.351,119.945,4
2374M0fQpWi3dLnB54qaLX,"0PFtn5NtBbbUNbU9EAmIWF","Africa","Toto IV","TOTO",1982-04-08,295893,87,spotify:user:,2019-12-12T20:16:08Z,"album rock,classic rock,hard rock,mellow gold,rock,soft rock,yacht rock",0.671,0.373,9,-18.064,1,0.0323,0.257,0.0000801,0.0481,0.732,92.718,4
2ePgwid1o7NKDpUmNGC69b,"7n2wHs1TKAczGzO7Dd2rGr","Running Low","Handwritten (Revisited)","Shawn Mendes",2015-11-20,274586,58,spotify:user:,2019-12-12T20:16:08Z,"canadian pop,pop,viral pop",0.599,0.297,0,-9.188,1,0.0301,0.709,0.00000313,0.108,0.141,122.314,4
6tNgjrWXWHx2zR52Q6qCLG,"3gIRvgZssIb9aiirIg0nI3,5JMLG56F1X5mFmWNmS0iAp","you were good to me","you were good to me","Jeremy Zucker,Chelsea Cutler",2019-04-19,219173,0,spotify:user:,2019-12-12T20:16:08Z,"alt z,electropop,pop",0.46,0.0834,2,-15.095,1,0.0433,0.909,0.0000198,0.112,0.21,98.329,4
7pT6WSg4PCt4mr5ZFyUfsF,"5IH6FPUwQTxPSXurCrcIov","If We Have Each Other","Narrated For You","Alec Benjamin",2018-11-16,181522,79,spotify:user:,2019-12-12T20:16:08Z,"alt z,pop,pov: indie",0.656,0.577,10,-5.566,0,0.0802,0.698,0,0.296,0.861,173.094,4
53QF56cjZA9RTuuMZDrSA6,"4phGZZrJZRo4ElhRtViYdl","I Won't Give Up","Love Is a Four Letter Word (Deluxe Edition)","Jason Mraz",2012-04-13,240165,72,spotify:user:,2019-12-12T20:16:08Z,"acoustic pop,dance pop,neo mellow,pop",0.483,0.303,4,-10.058,1,0.0429,0.694,0,0.115,0.139,133.406,3
