Spotify ID,Artist IDs,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
79jX8RM5CgPqDKdGEKNW9K,"7n2wHs1TKAczGzO7Dd2rGr","In My Blood","In My Blood","Shawn Mendes",2018-03-22,211600,0,spotify:user:,2018-12-24T12:02:48Z,"canadian pop,pop,viral pop",0.628,0.715,5,-7.097,1,0.0541,0.0524,0,0.119,0.429,139.991,4
359ofvoEja4de0XjzUL3D5,"2WzaAvm2bBCf4pEhyuDgCY","If This is Love","Safe Haven","Ruth B.",2017-05-05,229600,55,spotify:user:,2018-12-24T12:02:48Z,"alt z,canadian contemporary r&b,canadian pop,pop",0.279,0.454,6,-4.393,0,0.0339,0.592,0,0.124,0.212,178.596,3
5cDNs4utoHt0WNRZuziews,"5JZ7CnR6gTvEMKX4g70Amv","The Story Never Ends","The Story Never Ends","Lauv",2016-10-20,229029,0,spotify:user:,2018-12-24T12:02:48Z,"pop",0.614,0.126,9,-9.403,1,0.0376,0.911,0,0.148,0.351,119.945,4
59HjlYCeBsxdI0fcm3zglw,"06HL4z0CvFAxyc27GXpf02","Wildest Dreams","1989","Taylor Swift",2014-10-27,220440,76,spotify:user:,2018-12-24T12:02:48Z,"pop",0.554,0.666,8,-7.414,1,0.0747,0.0702,0.00593,0.106,0.472,140.056,4
5g6FCPU1r3C88vUsFtat16,"1l8Fu6IkuTP0U5QetQJ5Xt","Don't Say You Love Me","Fifth Harmony","Fifth Harmony",2017-10-29,193066,54,spotify:user:,2018-12-24T12:02:48Z,"girl group,pop,talent show",0.585,0.633,9,-4.944,1,0.1,0.497,0,0.145,0.378,101.707,4
4zbKNReI6jibB4I4SeoP4G,"6S2OmqARrzebs0tKUEyXyp","You Don't Do It For Me Anymore","Tell Me You Love Me (Deluxe)","Demi Lovato",2017-09-29,197720,0,spotify:user:,2018-12-24T12:02:48Z,"pop,post-teen pop",0.416,0.435,5,-6.361,0,0.0568,0.0937,0,0.0838,0.115,127.792,3
2z7UKVsBdbA7HFPunDKDP4,"3WGpXCj9YhhfX11TToZcXP","Strawberries & Cigarettes","Love, Simon (Original Motion Picture Soundtrack)","Troye Sivan",2018-03-16,201546,0,spotify:user:,2018-12-24T12:02:48Z,"australian pop,pop,viral pop",0.514,0.54,9,-8.696,1,0.189,0.16,0,0.0902,0.27,168.065,4
7dIR2ZUuZ3Y3B8rjAusujc,"2yqDP1QmMX6jOXgqCtNnST","Dancing Queen","Dancing Queen","Dae",2017-06-30,197277,40,spotify:user:,2018-12-24T12:02:48Z,"",0.652,0.502,6,-9.47,0,0.0462,0.416,0,0.113,0.176,104.875,4
5a3kBF0knzZYWpe1f2n8T4,"1844rVKItCnHIGFNMNq2BF","Monument","Monument","Wes",2017-11-03,197921,19,spotify:user:,2018-12-24T12:02:48Z,"",0.627,0.694,6,-5.025,0,0.0466,0.00804,0,0.473,0.571,105.063,4
41c9pdWKx2bwpU1Tpp6jK5,"61i5hkPM85ZcIxRsg61Hkl","Flower","Flower","Kendyle Paige",2017-11-17,221902,20,spotify:user:,2018-12-24T12:02:48Z,"dark r&b",0.516,0.269,2,-7.153,0,0.101,0.48,0.00000112,0.0855,0.132,89.24,4
0Qh38w01QRXK6KHIv0e3hb,"1KCSPY1glIKqW2TotWuXOR","What About Us","Beautiful Trauma","P!nk",2017-10-13,269600,79,spotify:user:,2018-12-24T12:02:48Z,"dance pop,pop",0.491,0.588,1,-6.177,1,0.0506,0.0281,0.00000201,0.0906,0.193,113.608,4
4uzUuDjoufcBXYZ27CsLIF,"7n2wHs1TKAczGzO7Dd2rGr","Roses","Illuminate (Deluxe)","Shawn Mendes",2017-04-20,232200,59,spotify:user:,2018-12-24T12:02:48Z,"canadian pop,pop,viral pop",0.611,0.489,0,-6.771,1,0.0343,0.4,0,0.117,0.267,78.145,4
41zXlQxzTi6cGAjpOXyLYH,"6qqNVTkY8uBg9cP3Jd7DAH","idontwannabeyouanymore","dont smile at me","Billie Eilish",2017-12-22,203569,82,spotify:user:,2018-12-24T12:02:48Z,"art pop,pop",0.483,0.412,7,-8.461,1,0.0402,0.737,0,0.116,0.247,170.163,3
22oEJW6r2rMb9z4IntfyEa,"20JZFwl6HVl6yg8a4H3ZqK","Hey Look Ma, I Made It","Pray for the Wicked","Panic! At The Disco",2018-06-22,169666,69,spotify:user:,2018-12-24T12:02:48Z,"modern rock,pop",0.577,0.833,5,-3.337,1,0.0695,0.0137,0,0.121,0.58,107.936,4
6GBMbvX7sqyOxT5wWK4hgN,"6VuMaDnrHyPL1p4EHjYLi7","Dangerously","Nine Track Mind","Charlie Puth",2016-01-29,199133,63,spotify:user:,2018-12-24T12:02:48Z,"pop,viral pop",0.696,0.517,2,-8.379,0,0.0366,0.364,0,0.197,0.23,112.291,3
4AA8WO12TxwDHj2besjWcx,"58GNHTqgNesANvRuoKzCwX","Luna Llena","Luna Llena","Malu Trevejo",2017-09-22,191466,46,spotify:user:,2018-12-24T12:02:48Z,"",0.699,0.78,4,-6.041,0,0.0816,0.0369,0.00000941,0.409,0.658,100.096,4
2KwojFDebQV4J2b0JMRR5Q,"4AVFqumd2ogHFlRbKIjp1t,7FNnA9vBm6EKceENgCGRMb","Is That For Me","Is That For Me","Alesso,Anitta",2017-10-13,169269,52,spotify:user:,2018-12-24T12:02:48Z,"dance pop,edm,pop,pop dance,progressive electro house,funk pop,funk rj,pagode baiano,pop nacional",0.761,0.784,8,-5.501,1,0.0509,0.229,0.207,0.0573,0.567,104.992,4
4SkNisUCSzh8gzohJnonTl,"1ef7Y06MRVT7HfRdJDHBOG","I Am Found","Sound of Heaven","Brad & Rebekah",2018-02-16,274149,26,spotify:user:,2018-12-24T12:02:48Z,"pop worship,worship",0.411,0.705,1,-5.798,1,0.0469,0.0289,0,0.12,0.263,171.885,4
1SJtlNRJDeYHioymcvsqev,"4nDoRrQiYLoBzwC5BhVJzF","Crying in the Club","Crying in the Club","Camila Cabello",2017-05-18,216391,72,spotify:user:,2018-12-24T12:02:48Z,"dance pop,pop",0.334,0.617,6,-5.834,0,0.383,0.334,0,0.163,0.603,85.227,4
